SubsID,error.immigrants.trim,error.asylum.seekers.trim,error.trim,error.immigrants,error.asylum.seekers,error,consp_01,confidence,trust.stat,news.paper,news.social,news.tv,concern.imm,edu.tertiary,lr,age,female,abit,income,dummy.imm.as,country,QG8c_1_T4,QG8d_1_T4,QG16_1_T4,QG16_2_T4,QG16_3_T4,QG16_4_T4,country_cod,int_wt1_cap_T4
EPOKB7PBDTX2KNQ4B2,0.338334481572258,NA,0.338334481572258,0.338334481572258,NA,0.338334481572258,0.620749384301774,1,1,0.125,0.25,0.25,1,1,0.7,32,0,1. Metropolitan zone,0.363636363636364,1,Czechia,3,NA,2,2,2,2,1,1.380959363
EPOK4YC52FQNPVC4B7,4.65643510957047,NA,4.65643510957047,4.65643510957047,NA,4.65643510957047,0.671318192348038,1,0,0.125,1,1,1,0,0.5,50,1,2. Other town/urban centre,0.090909090909091,1,Poland,5,NA,2,2,2,2,7,0.744839991
EPOK4ZZD2GV8GXN4B5,9.33833448157226,NA,9.33833448157226,9.33833448157226,NA,9.33833448157226,0.738558785304784,1,0,0.25,0,0.875,1,1,0.4,60,0,1. Metropolitan zone,0.545454545454545,1,Czechia,12,NA,2,1,2,1,1,1.123402758
EPOKBM4NX2LBW254B0,NA,0.835292025947312,0.835292025947312,NA,0.835292025947312,0.835292025947312,0.523341265942629,1,1,1,0.375,1,1,1,0.7,67,0,2. Other town/urban centre,0.727272727272727,0,Italy,NA,1,2,4,2,2,5,0.40468824
EPOK4BPJS7MGHK64B1,NA,19.9561585775259,19.9561585775259,NA,19.9561585775259,19.9561585775259,0.942337489931715,1,1,1,1,1,1,0,0.5,46,0,1. Metropolitan zone,0.545454545454545,0,Spain,NA,20,1,1,1,1,9,2.664309203
EPOKFYVWR9M8RBJ4B7,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.925927487413473,0,0,0.125,0.125,0.125,1,0,0.7,24,1,2. Other town/urban centre,0.272727272727273,0,Czechia,NA,2,1,1,1,1,1,1.355843243
EPOKB7BWM6CWW5W4B9,NA,0.905803547987826,0.905803547987826,NA,0.905803547987826,0.905803547987826,0.704349330492193,1,0,0.125,0.375,1,1,0,0.5,69,0,3. Rural zone,0.272727272727273,0,France,NA,1,2,2,2,2,2,0.880437025
EPOKG2YR8XNLWGD4B0,NA,1.62920127584584,1.62920127584584,NA,1.62920127584584,1.62920127584584,0.757649516680386,0,0,0,1,0.125,1,0,0.5,46,0,2. Other town/urban centre,0.181818181818182,0,Greece,NA,2,3,2,1,1,4,1.023402369
EPOKGQDWJGLL6BR4B1,0.588472416748478,NA,0.588472416748478,0.588472416748478,NA,0.588472416748478,0.721848033836551,1,0,1,0.375,1,1,1,0.8,79,0,2. Other town/urban centre,0.454545454545455,1,France,5,NA,3,1,1,3,2,0.41415661
EPOK4KRK6Y6S3HJ4B7,-4.31152758325152,NA,-4.31152758325152,-4.31152758325152,NA,-4.31152758325152,0.404870626425597,1,1,0,1,1,0,1,0.5,32,0,1. Metropolitan zone,0.545454545454545,1,France,0.1,NA,2,4,4,2,2,1.115372391
EPOL7D9JYXCRRQ94C2,4.51310434924852,NA,4.51310434924852,4.51310434924852,NA,4.51310434924852,0.769443077966532,1,1,0,1,0.125,1,1,0.5,49,0,1. Metropolitan zone,0.272727272727273,1,Greece,10,NA,1,1,2,1,4,0.525626637
EPOKB7YF8LZS2WV4B7,NA,2.99265670334493,2.99265670334493,NA,2.99265670334493,2.99265670334493,0.801016156300349,0,0,1,1,1,1,0,0.3,57,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,3,1,1,2,1,1,0.908542264
EPOKBSTTDN9WHF24B8,NA,NA,NA,NA,44.9386835124553,44.9386835124553,0.839185969708452,0,0,0.125,0.875,0.875,0,0,0.5,59,1,1. Metropolitan zone,NA,0,Netherlands,NA,45,1,2,2,1,6,0.466632662
EPOK67KMZM8JQ7C4B8,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.848579754655534,0,0,1,1,1,1,0,0.5,57,0,3. Rural zone,0.363636363636364,0,Czechia,NA,1,1,2,1,1,1,0.813156477
EPOK534GV25M4MW4B6,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.521405948793339,1,1,0.375,0.375,0.875,0,0,0.6,57,0,1. Metropolitan zone,NA,0,Czechia,NA,5,3,3,2,1,1,1.27193014
EPOKB8RMCV954DQ4B7,NA,19.8352920259473,19.8352920259473,NA,19.8352920259473,19.8352920259473,0.650085370340215,0,0,1,1,1,1,0,0.5,54,1,2. Other town/urban centre,0.272727272727273,0,Italy,NA,20,2,2,2,2,5,1.142341123
EPOKBKM9TFQWWC84B9,2.65643510957047,NA,2.65643510957047,2.65643510957047,NA,2.65643510957047,0.868328218926854,0,1,0,0.125,0.75,0,1,0.5,25,0,1. Metropolitan zone,0.090909090909091,1,Poland,3,NA,1,1,1,2,7,1.344933648
EPOK48F57LJZFCR4B4,NA,1.99265670334493,1.99265670334493,NA,1.99265670334493,1.99265670334493,0.543401651543835,0,1,0.75,0.875,0.75,0,0,0.5,28,0,2. Other town/urban centre,0.272727272727273,0,Czechia,NA,2,2,3,2,2,1,1.450853916
EPOKB8DZQ2STSSF4B2,NA,0.192656703344933,0.192656703344933,NA,0.192656703344933,0.192656703344933,0.745660715414898,0,0,1,0,1,1,1,0.5,50,0,2. Other town/urban centre,0.181818181818182,0,Czechia,NA,0.2,2,2,1,2,1,1.094110461
EPOK55C8FKJ5MQM4B7,NA,9.90580354798783,9.90580354798783,NA,9.90580354798783,9.90580354798783,0.799356110618096,1,0,0.375,0,1,1,0,0.8,70,0,3. Rural zone,0.272727272727273,0,France,NA,10,2,2,1,2,2,0.506235027
EPOK5K5QRJK8L534B6,NA,19.6292012758458,19.6292012758458,NA,19.6292012758458,19.6292012758458,0.894383317353561,1,0,0,1,0,1,1,0.7,45,0,2. Other town/urban centre,NA,0,Greece,NA,20,1,1,1,1,4,0.731837897
EPOKB68JXDWFGHW4B8,-3.41152758325152,NA,-3.41152758325152,-3.41152758325152,NA,-3.41152758325152,0.649616758584799,0,0,0.25,0,0.125,1,1,0.5,67,1,2. Other town/urban centre,0.272727272727273,1,France,1,NA,2,3,2,2,2,0.432887997
EPOK8HXSSWRF4TN4B3,NA,19.6292012758458,19.6292012758458,NA,19.6292012758458,19.6292012758458,0.786689712923892,0,1,0.5,1,0,1,1,0.5,53,1,3. Rural zone,0.090909090909091,0,Greece,NA,20,2,2,1,1,4,0.500065261
EPOK4GVTR93T69B4B9,4.21561340471465,NA,4.21561340471465,4.21561340471465,NA,4.21561340471465,0.808654205510976,1,1,0.625,1,0.75,1,1,0.2,28,0,1. Metropolitan zone,0.181818181818182,1,Italy,10,NA,1,2,1,2,5,1.12023092
EPOK47FV8445MPZ4B6,NA,0.956158577525858,0.956158577525858,NA,0.956158577525858,0.956158577525858,0.942337489931715,1,0,1,1,1,1,1,0,45,1,1. Metropolitan zone,0.454545454545455,0,Spain,NA,1,1,1,1,1,9,0.26832809
EPOKBKX64YHVV4T4B2,NA,0.092656703344933,0.092656703344933,NA,0.092656703344933,0.092656703344933,0.698097117059714,1,1,0.5,0.5,0.5,0,1,0.7,38,0,2. Other town/urban centre,0.454545454545455,0,Czechia,NA,0.1,2,1,2,2,1,1.245156042
EPOK4XTQKB4YBH84B9,12.3383344815723,NA,12.3383344815723,12.3383344815723,NA,12.3383344815723,0.925927487413473,1,0,0.625,0.375,1,1,0,0.8,55,1,2. Other town/urban centre,NA,1,Czechia,15,NA,1,1,1,1,1,0.627429516
EPOK524LWS66NYH4B3,NA,2.99096325463376,2.99096325463376,NA,2.99096325463376,2.99096325463376,0.591225522178176,1,1,0.5,1,0,0,1,0.5,45,1,1. Metropolitan zone,0.272727272727273,0,Poland,NA,3,2,2,2,3,7,0.793239074
EPOKG2RMPZVMDH64B0,17.3383344815723,NA,17.3383344815723,17.3383344815723,NA,17.3383344815723,0.801016156300349,1,0,0,0,1,1,0,0.5,70,0,1. Metropolitan zone,0.090909090909091,1,Czechia,20,NA,1,1,2,1,1,0.514626023
EPOK475FM2Y4MHW4B6,-1.74142687642692,NA,-1.74142687642692,-1.74142687642692,NA,-1.74142687642692,0.654024383001167,1,1,0.125,0,1,1,0,0.3,48,0,2. Other town/urban centre,0.181818181818182,1,Portugal,1,NA,3,2,2,1,8,0.700054806
EPOKB85TTD36KKL4B9,NA,0.335292025947312,0.335292025947312,NA,0.335292025947312,0.335292025947312,0.428144482970661,1,1,0.75,0.75,0.625,0,1,0.2,30,0,2. Other town/urban centre,0.272727272727273,0,Italy,NA,0.5,3,3,3,2,5,1.608660318
EPOKJLCT4MJVX5Y4C2,NA,0.928441902576611,0.928441902576611,NA,0.928441902576611,0.928441902576611,0.540001426446319,0,1,0.375,0.25,0.25,1,1,0.6,35,1,2. Other town/urban centre,1,0,United Kingdom,NA,1,2,3,2,3,10,0.818118027
EPOKF4VSCP66ZVP4B2,NA,0.905803547987826,0.905803547987826,NA,0.905803547987826,0.905803547987826,0.910726444540666,1,0,1,0.125,1,1,1,0.8,78,0,2. Other town/urban centre,0.363636363636364,0,France,NA,1,1,1,1,2,2,0.390863824
EPOKCXDHVR42BXD4B3,-1.79170426536063,NA,-1.79170426536063,-1.79170426536063,NA,-1.79170426536063,0.694196638194085,0,0,0.25,0,1,1,1,0.7,41,0,3. Rural zone,0.818181818181818,1,United Kingdom,2,NA,2,2,2,2,10,0.351918271
EPOKB9QKV5P8NCK4B6,1.33833448157226,NA,1.33833448157226,1.33833448157226,NA,1.33833448157226,0.925927487413473,0,0,0,0.5,0,1,0,0.8,47,1,3. Rural zone,0.272727272727273,1,Czechia,4,NA,1,1,1,1,1,0.873966068
EPOKBDWYRJ7LK6J4B1,14.6518503330495,NA,14.6518503330495,14.6518503330495,NA,14.6518503330495,0.83792225673283,1,0,0.25,0.25,0.25,1,1,0.6,41,0,1. Metropolitan zone,0.272727272727273,1,Spain,20,NA,2,1,1,2,9,0.454553835
EPOKBQ3JHGBMTGJ4B8,NA,2.99096325463376,2.99096325463376,NA,2.99096325463376,2.99096325463376,0.517394503730315,0,1,0.5,0.5,0.75,1,0,0.5,50,0,2. Other town/urban centre,0.181818181818182,0,Poland,NA,3,2,3,2,3,7,1.419330731
EPOKCXQKFCT6HZT4B7,3.20829573463937,NA,3.20829573463937,3.20829573463937,NA,3.20829573463937,0.694196638194085,0,0,1,1,1,1,1,0.6,61,0,1. Metropolitan zone,0.636363636363636,1,United Kingdom,7,NA,2,2,2,2,10,0.277257185
EPOK38GFJHCC5S54B5,6.20829573463938,NA,6.20829573463938,6.20829573463938,NA,6.20829573463938,0.935203279275433,0,0,0,0,0.125,0,1,0.5,57,0,2. Other town/urban centre,0.181818181818182,1,United Kingdom,10,NA,1,2,1,1,10,0.21493754
EPOKBD5C5DLJ7BB4B3,19.6564351095705,NA,19.6564351095705,19.6564351095705,NA,19.6564351095705,0.948420889096716,0,1,0.125,0.625,1,1,0,0.5,30,0,1. Metropolitan zone,0.181818181818182,1,Poland,20,NA,1,1,1,1,7,2.150165754
EPOKB9KTYQP4CF44B5,2.65185033304946,NA,2.65185033304946,2.65185033304946,NA,2.65185033304946,0.942337489931715,1,1,1,0,1,1,1,0,54,0,1. Metropolitan zone,0.636363636363636,1,Spain,8,NA,1,1,1,1,9,0.21205116
EPOK454LDH9GRB24B7,NA,2.99170319485018,2.99170319485018,NA,2.99170319485018,2.99170319485018,0.663010765861004,0,0,0.25,0.25,0.25,1,1,0.5,28,0,2. Other town/urban centre,0.181818181818182,0,Portugal,NA,3,2,2,2,2,8,0.600613555
EPOKM8FSN9RQ23G4C7,24.6518503330495,NA,24.6518503330495,24.6518503330495,NA,24.6518503330495,0.711395660266454,0,0,0,0,0,0,1,0.5,57,1,2. Other town/urban centre,0.727272727272727,1,Spain,30,NA,2,1,2,2,9,0.259216522
EPOK4H7VBGVN3X64B1,NA,-0.370798724154162,-0.370798724154162,NA,-0.370798724154162,-0.370798724154162,0.530761616267885,0,0,0.125,0.125,0.125,1,1,0.3,34,1,1. Metropolitan zone,0.181818181818182,0,Greece,NA,0,2,2,2,3,4,0.594001658
EPOKB9SLJBTGN3T4B2,NA,29.9926567033449,29.9926567033449,NA,29.9926567033449,29.9926567033449,0.620749384301774,1,1,0.125,0.125,1,1,0,0.5,32,1,3. Rural zone,0.181818181818182,0,Czechia,NA,30,2,2,2,2,1,1.355843243
EPOKB8P8WDTBHZ44B7,2.39800413684573,NA,2.39800413684573,2.39800413684573,NA,2.39800413684573,0.718855304167616,0,0,0,0,0,1,0,0.5,49,0,1. Metropolitan zone,0.181818181818182,1,Netherlands,5,NA,2,2,2,2,6,0.934268291
EPOKJ9LD97Z2K9T4C2,NA,-0.370798724154162,-0.370798724154162,NA,-0.370798724154162,-0.370798724154162,0.596255544902374,1,0,0,0,1,0,1,0.5,58,0,1. Metropolitan zone,0.090909090909091,0,Greece,NA,0,2,2,2,2,4,0.459526014
EPOK47LVTPGDVJL4B3,14.5131043492485,NA,14.5131043492485,14.5131043492485,NA,14.5131043492485,0.376781180637351,1,0,1,1,1,1,1,0.5,32,0,1. Metropolitan zone,0.272727272727273,1,Greece,20,NA,3,2,3,3,4,0.663053659
EPOKB7BYHB8D7TH4B7,NA,19.9058035479878,19.9058035479878,NA,19.9058035479878,19.9058035479878,0.778485795851726,1,0,1,0,1,1,0,1,50,1,2. Other town/urban centre,0.363636363636364,0,France,NA,20,2,1,1,3,2,1.501980075
EPOKGQBGCYYF3T24B3,NA,NA,NA,NA,89.9058035479878,89.9058035479878,0.986329331214431,1,0,0,0,0,0,0,0.5,53,1,3. Rural zone,0.181818181818182,0,France,NA,90,1,1,1,1,2,1.988014449
EPOK4GQR43L4YBQ4B2,24.6518503330495,NA,24.6518503330495,24.6518503330495,NA,24.6518503330495,0.59240193371882,0,0,1,1,1,1,1,0.5,35,1,1. Metropolitan zone,NA,1,Spain,30,NA,2,2,2,3,9,1.005917312
EPOKCBWP7MVDXLW4B0,27.3383344815723,NA,27.3383344815723,27.3383344815723,NA,27.3383344815723,0.378028652185641,1,0,0,0,0.375,0,0,0.5,38,0,3. Rural zone,0.272727272727273,1,Czechia,30,NA,2,3,3,3,1,1.306155392
EPOK579BXV7WN6C4B8,2.33833448157226,NA,2.33833448157226,2.33833448157226,NA,2.33833448157226,0.925927487413473,1,0,0.125,0.875,0.125,1,1,0.4,35,1,3. Rural zone,0.545454545454545,1,Czechia,5,NA,1,1,1,1,1,1.22805851
EPOKDXG7LYHX48F4B2,NA,29.9058035479878,29.9058035479878,NA,29.9058035479878,29.9058035479878,0.647711568477018,0,0,0.75,0,0.75,1,0,0.5,58,1,1. Metropolitan zone,0.090909090909091,0,France,NA,30,3,2,2,2,2,0.824043138
EPOKHFB87R44JV94C8,12.3383344815723,NA,12.3383344815723,12.3383344815723,NA,12.3383344815723,0.418486909552703,1,1,0.125,0.125,0.125,1,0,0.5,22,0,1. Metropolitan zone,0.181818181818182,1,Czechia,15,NA,4,3,2,2,1,2.502716472
EPOK57458N99N3R4B1,NA,4.28525572114496,4.28525572114496,NA,4.28525572114496,4.28525572114496,0.629006028827103,0,1,0,0,0,1,0,0.5,37,1,2. Other town/urban centre,0.363636363636364,0,Germany,NA,5,3,3,2,2,3,1.571950757
EPOKGJQPBX8CHXS4B5,NA,NA,NA,NA,44.9561585775259,44.9561585775259,0.882628843298859,1,0,0.25,0.25,0.25,1,0,0.7,68,0,2. Other town/urban centre,0.272727272727273,0,Spain,NA,45,1,2,1,1,9,0.366689635
EPOKB8RGZ943N2L4B6,14.2156134047146,NA,14.2156134047146,14.2156134047146,NA,14.2156134047146,0.933081852358106,0,0,0.875,0,1,1,0,0.7,35,1,2. Other town/urban centre,0.272727272727273,1,Italy,20,NA,1,1,1,1,5,1.084908889
EPOK452LTFC3PTF4B6,NA,9.99170319485018,9.99170319485018,NA,9.99170319485018,9.99170319485018,0.968010982713188,0,0,0,1,1,1,1,0.5,44,1,2. Other town/urban centre,0.545454545454545,0,Portugal,NA,10,1,1,1,1,8,0.690689318
EPOKBBM48WKC36Z4B3,NA,1.95615857752586,1.95615857752586,NA,1.95615857752586,1.95615857752586,0.711395660266454,0,0,0.625,0.875,0.125,1,0,0.8,42,0,3. Rural zone,0.272727272727273,0,Spain,NA,2,2,1,2,2,9,3.031828366
EPOKB988LWYR35F4B5,1.65185033304946,NA,1.65185033304946,1.65185033304946,NA,1.65185033304946,0.778213610099973,0,0,0,0.125,0.25,1,1,0.2,42,1,3. Rural zone,0.181818181818182,1,Spain,7,NA,2,2,1,2,9,0.62065604
EPOK5LLVCNW4QY94B0,NA,9.28525572114496,9.28525572114496,NA,9.28525572114496,9.28525572114496,0.942852699311001,0,0,1,0.125,0.5,0,0,0.1,46,1,2. Other town/urban centre,0.454545454545455,0,Germany,NA,10,2,1,1,1,3,0.420160789
EPOK4X22VHKRQRG4B0,-1.66166551842774,NA,-1.66166551842774,-1.66166551842774,NA,-1.66166551842774,0.863470116417907,0,0,0.75,0.75,0.75,1,1,0.5,46,0,1. Metropolitan zone,NA,1,Czechia,1,NA,2,1,1,1,1,1.319449856
EPOKBM4KZBDJHP74B5,6.20829573463938,NA,6.20829573463938,6.20829573463938,NA,6.20829573463938,0.598612451720992,1,1,0.25,0,0.125,1,1,0.3,61,1,3. Rural zone,0.636363636363636,1,United Kingdom,10,NA,1,1,3,3,10,0.21493754
EPOKB95BD8W4Q4L4B4,NA,19.8352920259473,19.8352920259473,NA,19.8352920259473,19.8352920259473,0.808654205510976,0,0,1,0,1,1,1,0.5,58,1,2. Other town/urban centre,0.363636363636364,0,Italy,NA,20,1,2,1,2,5,0.471222309
EPOKBMFLDVX5HV24B4,NA,2.99265670334493,2.99265670334493,NA,2.99265670334493,2.99265670334493,0.543401651543835,1,0,1,0,1,1,0,0.4,48,0,1. Metropolitan zone,0.454545454545455,0,Czechia,NA,3,2,3,2,2,1,1.398494277
EPOK4WZK9TT32CM4B7,NA,4.90580354798783,4.90580354798783,NA,4.90580354798783,4.90580354798783,0.799356110618096,0,0,1,0,1,1,0,0.4,66,0,2. Other town/urban centre,0.545454545454545,0,France,NA,5,2,2,1,2,2,1.234750735
EPOKCKFP2YQ44H84B0,NA,9.9386835124553,9.9386835124553,NA,9.9386835124553,9.9386835124553,0.732030449348037,0,0,0.375,0,1,0,0,0.6,32,1,2. Other town/urban centre,0.363636363636364,0,Netherlands,NA,10,3,2,2,1,6,0.487844399
EPOK475S2HSGYV54B5,9.51310434924852,NA,9.51310434924852,9.51310434924852,NA,9.51310434924852,0.603669081049851,1,1,0,0.375,0.375,1,1,0.4,35,0,1. Metropolitan zone,0.545454545454545,1,Greece,15,NA,4,2,2,1,4,0.925171999
EPOK4XYF452TKL74B6,5.33833448157226,NA,5.33833448157226,5.33833448157226,NA,5.33833448157226,0.925927487413473,0,0,0,0,0.375,1,0,0.5,46,0,1. Metropolitan zone,0.181818181818182,1,Czechia,8,NA,1,1,1,1,1,1.196420122
EPOK4Z2Y7FRHXKB4B0,NA,6.83529202594731,6.83529202594731,NA,6.83529202594731,6.83529202594731,0.76571576395963,1,0,0.25,1,1,1,0,0.5,65,0,2. Other town/urban centre,0.181818181818182,0,Italy,NA,7,1,2,2,1,5,0.629600888
EPOK4N37285K64P4B0,NA,7.95615857752586,7.95615857752586,NA,7.95615857752586,7.95615857752586,0.651687013633597,0,0,1,1,1,1,1,0.3,45,1,2. Other town/urban centre,0.454545454545455,0,Spain,NA,8,2,2,2,2,9,0.251650984
EPOKBG4P6NFYF7W4B9,-0.411527583251522,NA,-0.411527583251522,-0.411527583251522,NA,-0.411527583251522,0.612382890021762,1,1,0.75,0.625,0,0,1,0.5,39,1,2. Other town/urban centre,0.454545454545455,1,France,4,NA,3,3,1,3,2,0.581436098
EPOK4PGPL4MSN7N4B9,NA,19.9909632546338,19.9909632546338,NA,19.9909632546338,19.9909632546338,0.671318192348038,0,0,0.375,0.625,0.75,1,1,0.5,61,1,2. Other town/urban centre,0.090909090909091,0,Poland,NA,20,2,2,2,2,7,0.40745254
EPOKB7RKHMR9NRR4B6,NA,29.9561585775259,29.9561585775259,NA,29.9561585775259,29.9561585775259,0.651687013633597,0,0,0.125,0.125,0.125,1,1,0.5,39,1,1. Metropolitan zone,NA,0,Spain,NA,30,2,2,2,2,9,0.251650984
EPOKD82DPD3N6Z94B8,22.2585731235731,NA,22.2585731235731,22.2585731235731,NA,22.2585731235731,0.721469619736051,1,1,0.875,0.125,1,1,1,0.5,61,0,2. Other town/urban centre,0.454545454545455,1,Portugal,25,NA,1,2,2,2,8,0.391622793
EPOKBMXRBY3GHMW4B9,4.21561340471465,NA,4.21561340471465,4.21561340471465,NA,4.21561340471465,0.754079406539898,0,0,0,1,1,1,1,0.4,67,0,2. Other town/urban centre,0.272727272727273,1,Italy,10,NA,2,2,1,2,5,0.343969432
EPOK5BP7FT4JLZZ4B8,14.5131043492485,NA,14.5131043492485,14.5131043492485,NA,14.5131043492485,0.894383317353561,0,0,0.5,0,1,1,1,0.5,45,1,2. Other town/urban centre,0.181818181818182,1,Greece,20,NA,1,1,1,1,4,0.500065261
EPOKBST8QZ2755Z4B8,NA,29.6292012758458,29.6292012758458,NA,29.6292012758458,29.6292012758458,0.894383317353561,1,0,0.125,0.25,0.25,1,1,0.5,44,1,3. Rural zone,0.090909090909091,0,Greece,NA,30,1,1,1,1,4,0.438996967
EPOL76TX6S8HY564C6,1.25857312357308,NA,1.25857312357308,1.25857312357308,NA,1.25857312357308,0.492484202911856,1,1,0.875,1,1,1,1,0.4,39,1,1. Metropolitan zone,0.181818181818182,1,Portugal,4,NA,3,3,2,3,8,0.549214811
EPOK52F64QB3NSM4B6,NA,0.092656703344933,0.092656703344933,NA,0.092656703344933,0.092656703344933,0.925927487413473,1,1,1,1,1,1,0,0.6,38,0,2. Other town/urban centre,0.272727272727273,0,Czechia,NA,0.1,1,1,1,1,1,0.76907396
EPOK4XSH72J434K4B1,1.65643510957047,NA,1.65643510957047,1.65643510957047,NA,1.65643510957047,0.750894703310326,0,0,0.25,0.5,0.125,1,0,0.5,40,0,1. Metropolitan zone,0.909090909090909,1,Poland,2,NA,2,2,1,2,7,0.853662301
EPOK4YZ2BRXG4KY4B0,NA,NA,NA,NA,39.8352920259473,39.8352920259473,0.933081852358106,1,0,0.25,0.625,1,1,1,0.5,51,1,2. Other town/urban centre,0.363636363636364,0,Italy,NA,40,1,1,1,1,5,1.134960608
EPOKB7HSCGXYG2W4B4,9.21561340471465,NA,9.21561340471465,9.21561340471465,NA,9.21561340471465,0.869709800159313,0,1,0.75,0.75,0.75,1,0,0.5,30,1,3. Rural zone,NA,1,Italy,15,NA,1,2,1,1,5,0.934242336
EPOK4BNMMHY3P974B0,NA,9.99265670334493,9.99265670334493,NA,9.99265670334493,9.99265670334493,0.925927487413473,1,0,0.125,0,0.875,1,0,0.6,47,0,3. Rural zone,0.181818181818182,0,Czechia,NA,10,1,1,1,1,1,1.196420122
EPOKB7CRTYYG5N74B5,NA,19.9909632546338,19.9909632546338,NA,19.9909632546338,19.9909632546338,0.948420889096716,0,0,0.375,0.125,0.375,1,1,0.5,56,1,2. Other town/urban centre,NA,0,Poland,NA,20,1,1,1,1,7,0.440505281
EPOKBR8S83X3L9B4B4,NA,6.62920127584584,6.62920127584584,NA,6.62920127584584,6.62920127584584,0.51760213671621,1,1,0.25,1,1,1,1,0.5,37,0,2. Other town/urban centre,0.181818181818182,0,Greece,NA,7,2,3,2,2,4,0.66869487
EPOKB85VXSZSGQ64B7,NA,5.83529202594731,5.83529202594731,NA,5.83529202594731,5.83529202594731,0.872026257709768,0,1,0,0,1,1,0,0.7,61,0,2. Other town/urban centre,0.181818181818182,0,Italy,NA,6,1,1,1,2,5,0.656791859
EPOKD8KKB73P8F54B7,NA,4.9386835124553,4.9386835124553,NA,4.9386835124553,4.9386835124553,0.665277543987408,0,0,0,0,0,0,0,0.5,34,1,3. Rural zone,0.181818181818182,0,Netherlands,NA,5,3,2,2,2,6,0.798015161
EPOK4FB6J93SXP44B6,NA,7.9386835124553,7.9386835124553,NA,7.9386835124553,7.9386835124553,0.822894912166568,1,0,0.5,0,0.5,1,1,0.3,50,1,3. Rural zone,0.272727272727273,0,Netherlands,NA,8,1,1,2,2,6,1.704813907
EPOK4YC3D6HQM5Z4B1,NA,19.9058035479878,19.9058035479878,NA,19.9058035479878,19.9058035479878,0.779952217165958,0,1,0.625,0,1,1,0,0.5,66,1,2. Other town/urban centre,0.363636363636364,0,France,NA,20,2,2,2,1,2,0.388664708
EPOKFPYWTZZTGJ54B5,NA,0.992656703344933,0.992656703344933,NA,0.992656703344933,0.992656703344933,0.925927487413473,0,0,1,1,1,1,1,0.5,70,0,1. Metropolitan zone,0.181818181818182,0,Czechia,NA,1,1,1,1,1,1,0.513688423
EPOKF6TDHGZMHS84B8,21.2082957346394,NA,21.2082957346394,21.2082957346394,NA,21.2082957346394,0.589188388067654,0,0,0,0.75,0.5,1,0,0.4,34,1,2. Other town/urban centre,0.363636363636364,1,United Kingdom,25,NA,3,3,2,2,10,4.31326846
EPOK3NCVXN9J3GG4B9,NA,0.991703194850179,0.991703194850179,NA,0.991703194850179,0.991703194850179,0.851093274963094,0,0,0.5,1,1,1,0,0.7,72,0,1. Metropolitan zone,0.181818181818182,0,Portugal,NA,1,3,1,1,1,8,1.075459269
EPOK4Q8BTYVB8B54B1,4.65185033304946,NA,4.65185033304946,4.65185033304946,NA,4.65185033304946,0.823343763384082,1,1,0.875,0.5,0.625,1,1,0.9,30,1,1. Metropolitan zone,0.272727272727273,1,Spain,10,NA,1,2,1,2,9,1.171100752
EPOK2JSH6WJL9QG4B7,NA,0.028441902576612,0.028441902576612,NA,0.028441902576612,0.028441902576612,0.694196638194085,1,1,1,1,0.25,0,1,0.2,50,0,3. Rural zone,0.454545454545455,0,United Kingdom,NA,0.1,2,2,2,2,10,0.436693978
EPOKB8GQ747686Z4B7,NA,0.335292025947312,0.335292025947312,NA,0.335292025947312,0.335292025947312,0.933081852358106,0,1,0.25,1,0.375,1,1,0,28,0,3. Rural zone,0.363636363636364,0,Italy,NA,0.5,1,1,1,1,5,1.713748488
EPOKB9G635QHQ6N4B9,NA,4.62920127584584,4.62920127584584,NA,4.62920127584584,4.62920127584584,0.567215348658869,0,0,0,0.25,0.125,1,1,0.5,24,1,1. Metropolitan zone,0.181818181818182,0,Greece,NA,5,3,2,2,2,4,0.622593532
EPOK4XR8QNPQXC94B6,1.65643510957047,NA,1.65643510957047,1.65643510957047,NA,1.65643510957047,0.517910662937889,0,1,1,0,0.125,1,1,0.5,46,1,3. Rural zone,NA,1,Poland,2,NA,2,3,3,2,7,1.24400985
EPOK3PVVBFP5HQX4B3,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.661211052546844,1,0,0.875,0,1,1,1,0.5,51,0,3. Rural zone,NA,0,Czechia,NA,5,2,2,2,1,1,1.146857452
EPOK4ZYS4KPLVGF4B0,NA,4.99265670334493,4.99265670334493,NA,4.99265670334493,4.99265670334493,0.801012745422341,0,0,0,1,1,1,1,0.5,54,0,1. Metropolitan zone,0.454545454545455,0,Czechia,NA,5,3,1,1,1,1,1.352586387
EPOK4BSBP4WY8R44B0,17.2585731235731,NA,17.2585731235731,17.2585731235731,NA,17.2585731235731,0.918538511697978,1,0,1,1,1,1,1,0.5,26,1,1. Metropolitan zone,0.090909090909091,1,Portugal,20,NA,1,1,1,2,8,0.629376645
EPOKB7NGSCQN4894B0,NA,NA,NA,NA,49.8352920259473,49.8352920259473,0.808654205510976,0,0,0.625,0.75,0.625,1,1,0.5,28,1,2. Other town/urban centre,0.181818181818182,0,Italy,NA,50,1,2,1,2,5,1.159126105
